song_id, comment_id, reply_id
7018136,28072544,21054408
7018137,28072548,21054411
7018138,28072552,21054414
7018139,28072556,21054417
7018140,28072560,21054420
7018141,28072564,21054423
7018142,28072568,21054426
7018143,28072572,21054429
7018144,28072576,21054432
7018145,28072580,21054435
7018146,28072584,21054438
7018147,28072588,21054441
7018148,28072592,21054444
7018149,28072596,21054447
7018150,28072600,21054450
7018151,28072604,21054453
7018152,28072608,21054456
7018153,28072612,21054459
7018154,28072616,21054462
7018155,28072620,21054465
7018156,28072624,21054468
7018157,28072628,21054471
7018158,28072632,21054474
7018159,28072636,21054477
7018160,28072640,21054480
7018161,28072644,21054483
7018162,28072648,21054486
7018163,28072652,21054489
7018164,28072656,21054492
7018165,28072660,21054495
7018166,28072664,21054498
7018167,28072668,21054501
7018168,28072672,21054504
7018169,28072676,21054507
7018170,28072680,21054510
7018171,28072684,21054513
7018172,28072688,21054516
7018173,28072692,21054519
7018174,28072696,21054522
7018175,28072700,21054525
7018176,28072704,21054528
7018177,28072708,21054531
7018178,28072712,21054534
7018179,28072716,21054537
7018180,28072720,21054540
7018181,28072724,21054543
7018182,28072728,21054546
7018183,28072732,21054549
7018184,28072736,21054552
7018185,28072740,21054555
7018186,28072744,21054558
7018187,28072748,21054561
7018188,28072752,21054564
7018189,28072756,21054567
7018190,28072760,21054570
7018191,28072764,21054573
7018192,28072768,21054576
7018193,28072772,21054579
7018194,28072776,21054582
7018195,28072780,21054585
7018196,28072784,21054588
7018197,28072788,21054591
7018198,28072792,21054594
7018199,28072796,21054597
7018200,28072800,21054600
7018201,28072804,21054603
7018202,28072808,21054606
7018203,28072812,21054609
7018204,28072816,21054612
7018205,28072820,21054615
7018206,28072824,21054618
7018207,28072828,21054621
7018208,28072832,21054624
7018209,28072836,21054627
7018210,28072840,21054630
7018211,28072844,21054633
7018212,28072848,21054636
7018213,28072852,21054639
7018214,28072856,21054642
7018215,28072860,21054645
7018216,28072864,21054648
7018217,28072868,21054651
7018218,28072872,21054654
7018219,28072876,21054657
7018220,28072880,21054660
7018221,28072884,21054663
7018222,28072888,21054666
7018223,28072892,21054669
7018224,28072896,21054672
7018225,28072900,21054675
7018226,28072904,21054678
7018227,28072908,21054681
7018228,28072912,21054684
7018229,28072916,21054687
7018230,28072920,21054690
7018231,28072924,21054693
7018232,28072928,21054696
7018233,28072932,21054699
7018234,28072936,21054702
7018235,28072940,21054705
7018236,28072944,21054708
7018237,28072948,21054711
7018238,28072952,21054714
7018239,28072956,21054717
7018240,28072960,21054720
7018241,28072964,21054723
7018242,28072968,21054726
7018243,28072972,21054729
7018244,28072976,21054732
7018245,28072980,21054735
7018246,28072984,21054738
7018247,28072988,21054741
7018248,28072992,21054744
7018249,28072996,21054747
7018250,28073000,21054750
7018251,28073004,21054753
7018252,28073008,21054756
7018253,28073012,21054759
7018254,28073016,21054762
7018255,28073020,21054765
7018256,28073024,21054768
7018257,28073028,21054771
7018258,28073032,21054774
7018259,28073036,21054777
7018260,28073040,21054780
7018261,28073044,21054783
7018262,28073048,21054786
7018263,28073052,21054789
7018264,28073056,21054792
7018265,28073060,21054795
7018266,28073064,21054798
7018267,28073068,21054801
7018268,28073072,21054804
7018269,28073076,21054807
7018270,28073080,21054810
7018271,28073084,21054813
7018272,28073088,21054816
7018273,28073092,21054819
7018274,28073096,21054822
7018275,28073100,21054825
7018276,28073104,21054828
7018277,28073108,21054831
7018278,28073112,21054834
7018279,28073116,21054837
7018280,28073120,21054840
7018281,28073124,21054843
7018282,28073128,21054846
7018283,28073132,21054849
7018284,28073136,21054852
7018285,28073140,21054855
7018286,28073144,21054858
7018287,28073148,21054861
7018288,28073152,21054864
7018289,28073156,21054867
7018290,28073160,21054870
7018291,28073164,21054873
7018292,28073168,21054876
7018293,28073172,21054879
7018294,28073176,21054882
7018295,28073180,21054885
7018296,28073184,21054888
7018297,28073188,21054891
7018298,28073192,21054894
7018299,28073196,21054897
7018300,28073200,21054900
7018301,28073204,21054903
7018302,28073208,21054906
7018303,28073212,21054909
7018304,28073216,21054912
7018305,28073220,21054915
7018306,28073224,21054918
7018307,28073228,21054921
7018308,28073232,21054924
7018309,28073236,21054927
7018310,28073240,21054930
7018311,28073244,21054933
7018312,28073248,21054936
7018313,28073252,21054939
7018314,28073256,21054942
7018315,28073260,21054945
7018316,28073264,21054948
7018317,28073268,21054951
7018318,28073272,21054954
7018319,28073276,21054957
7018320,28073280,21054960
7018321,28073284,21054963
7018322,28073288,21054966
7018323,28073292,21054969
7018324,28073296,21054972
7018325,28073300,21054975
7018326,28073304,21054978
7018327,28073308,21054981
7018328,28073312,21054984
7018329,28073316,21054987
7018330,28073320,21054990
7018331,28073324,21054993
7018332,28073328,21054996
7018333,28073332,21054999
7018334,28073336,21055002
7018335,28073340,21055005
7018336,28073344,21055008
7018337,28073348,21055011
7018338,28073352,21055014
7018339,28073356,21055017
7018340,28073360,21055020
7018341,28073364,21055023
7018342,28073368,21055026
7018343,28073372,21055029
7018344,28073376,21055032
7018345,28073380,21055035
7018346,28073384,21055038
7018347,28073388,21055041
7018348,28073392,21055044
7018349,28073396,21055047
7018350,28073400,21055050
7018351,28073404,21055053
7018352,28073408,21055056
7018353,28073412,21055059
7018354,28073416,21055062
7018355,28073420,21055065
7018356,28073424,21055068
7018357,28073428,21055071
7018358,28073432,21055074
7018359,28073436,21055077
7018360,28073440,21055080
7018361,28073444,21055083
7018362,28073448,21055086
7018363,28073452,21055089
7018364,28073456,21055092
7018365,28073460,21055095
7018366,28073464,21055098
7018367,28073468,21055101
7018368,28073472,21055104
7018369,28073476,21055107
7018370,28073480,21055110
7018371,28073484,21055113
7018372,28073488,21055116
7018373,28073492,21055119
7018374,28073496,21055122
7018375,28073500,21055125
7018376,28073504,21055128
7018377,28073508,21055131
7018378,28073512,21055134
7018379,28073516,21055137
7018380,28073520,21055140
7018381,28073524,21055143
7018382,28073528,21055146
7018383,28073532,21055149
7018384,28073536,21055152
7018385,28073540,21055155
7018386,28073544,21055158
7018387,28073548,21055161
7018388,28073552,21055164
7018389,28073556,21055167
7018390,28073560,21055170
7018391,28073564,21055173
7018392,28073568,21055176
7018393,28073572,21055179
7018394,28073576,21055182
7018395,28073580,21055185
7018396,28073584,21055188
7018397,28073588,21055191
7018398,28073592,21055194
7018399,28073596,21055197
7018400,28073600,21055200
7018401,28073604,21055203
7018402,28073608,21055206
7018403,28073612,21055209
7018404,28073616,21055212
7018405,28073620,21055215
7018406,28073624,21055218
7018407,28073628,21055221
7018408,28073632,21055224
7018409,28073636,21055227
7018410,28073640,21055230
7018411,28073644,21055233
7018412,28073648,21055236
7018413,28073652,21055239
7018414,28073656,21055242
7018415,28073660,21055245
7018416,28073664,21055248
7018417,28073668,21055251
7018418,28073672,21055254
7018419,28073676,21055257
7018420,28073680,21055260
7018421,28073684,21055263
7018422,28073688,21055266
7018423,28073692,21055269
7018424,28073696,21055272
7018425,28073700,21055275
7018426,28073704,21055278
7018427,28073708,21055281
7018428,28073712,21055284
7018429,28073716,21055287
7018430,28073720,21055290
7018431,28073724,21055293
7018432,28073728,21055296
7018433,28073732,21055299
7018434,28073736,21055302
7018435,28073740,21055305
7018436,28073744,21055308
7018437,28073748,21055311
7018438,28073752,21055314
7018439,28073756,21055317
7018440,28073760,21055320
7018441,28073764,21055323
7018442,28073768,21055326
7018443,28073772,21055329
7018444,28073776,21055332
7018445,28073780,21055335
7018446,28073784,21055338
7018447,28073788,21055341
7018448,28073792,21055344
7018449,28073796,21055347
7018450,28073800,21055350
7018451,28073804,21055353
7018452,28073808,21055356
7018453,28073812,21055359
7018454,28073816,21055362
7018455,28073820,21055365
7018456,28073824,21055368
7018457,28073828,21055371
7018458,28073832,21055374
7018459,28073836,21055377
7018460,28073840,21055380
7018461,28073844,21055383
7018462,28073848,21055386
7018463,28073852,21055389
7018464,28073856,21055392
7018465,28073860,21055395
7018466,28073864,21055398
7018467,28073868,21055401
7018468,28073872,21055404
7018469,28073876,21055407
7018470,28073880,21055410
7018471,28073884,21055413
7018472,28073888,21055416
7018473,28073892,21055419
7018474,28073896,21055422
7018475,28073900,21055425
7018476,28073904,21055428
7018477,28073908,21055431
7018478,28073912,21055434
7018479,28073916,21055437
7018480,28073920,21055440
7018481,28073924,21055443
7018482,28073928,21055446
7018483,28073932,21055449
7018484,28073936,21055452
7018485,28073940,21055455
7018486,28073944,21055458
7018487,28073948,21055461
7018488,28073952,21055464
7018489,28073956,21055467
7018490,28073960,21055470
7018491,28073964,21055473
7018492,28073968,21055476
7018493,28073972,21055479
7018494,28073976,21055482
7018495,28073980,21055485
7018496,28073984,21055488
7018497,28073988,21055491
7018498,28073992,21055494
7018499,28073996,21055497
7018500,28074000,21055500
7018501,28074004,21055503
7018502,28074008,21055506
7018503,28074012,21055509
7018504,28074016,21055512
7018505,28074020,21055515
7018506,28074024,21055518
7018507,28074028,21055521
7018508,28074032,21055524
7018509,28074036,21055527
7018510,28074040,21055530
7018511,28074044,21055533
7018512,28074048,21055536
7018513,28074052,21055539
7018514,28074056,21055542
7018515,28074060,21055545
7018516,28074064,21055548
7018517,28074068,21055551
7018518,28074072,21055554
7018519,28074076,21055557
7018520,28074080,21055560
7018521,28074084,21055563
7018522,28074088,21055566
7018523,28074092,21055569
7018524,28074096,21055572
7018525,28074100,21055575
7018526,28074104,21055578
7018527,28074108,21055581
7018528,28074112,21055584
7018529,28074116,21055587
7018530,28074120,21055590
7018531,28074124,21055593
7018532,28074128,21055596
7018533,28074132,21055599
7018534,28074136,21055602
7018535,28074140,21055605
7018536,28074144,21055608
7018537,28074148,21055611
7018538,28074152,21055614
7018539,28074156,21055617
7018540,28074160,21055620
7018541,28074164,21055623
7018542,28074168,21055626
7018543,28074172,21055629
7018544,28074176,21055632
7018545,28074180,21055635
7018546,28074184,21055638
7018547,28074188,21055641
7018548,28074192,21055644
7018549,28074196,21055647
7018550,28074200,21055650
7018551,28074204,21055653
7018552,28074208,21055656
7018553,28074212,21055659
7018554,28074216,21055662
7018555,28074220,21055665
7018556,28074224,21055668
7018557,28074228,21055671
7018558,28074232,21055674
7018559,28074236,21055677
7018560,28074240,21055680
7018561,28074244,21055683
7018562,28074248,21055686
7018563,28074252,21055689
7018564,28074256,21055692
7018565,28074260,21055695
7018566,28074264,21055698
7018567,28074268,21055701
7018568,28074272,21055704
7018569,28074276,21055707
7018570,28074280,21055710
7018571,28074284,21055713
7018572,28074288,21055716
7018573,28074292,21055719
7018574,28074296,21055722
7018575,28074300,21055725
7018576,28074304,21055728
7018577,28074308,21055731
7018578,28074312,21055734
7018579,28074316,21055737
7018580,28074320,21055740
7018581,28074324,21055743
7018582,28074328,21055746
7018583,28074332,21055749
7018584,28074336,21055752
7018585,28074340,21055755
7018586,28074344,21055758
7018587,28074348,21055761
7018588,28074352,21055764
7018589,28074356,21055767
7018590,28074360,21055770
7018591,28074364,21055773
7018592,28074368,21055776
7018593,28074372,21055779
7018594,28074376,21055782
7018595,28074380,21055785
7018596,28074384,21055788
7018597,28074388,21055791
7018598,28074392,21055794
7018599,28074396,21055797
7018600,28074400,21055800
7018601,28074404,21055803
7018602,28074408,21055806
7018603,28074412,21055809
7018604,28074416,21055812
7018605,28074420,21055815
7018606,28074424,21055818
7018607,28074428,21055821
7018608,28074432,21055824
7018609,28074436,21055827
7018610,28074440,21055830
7018611,28074444,21055833
7018612,28074448,21055836
7018613,28074452,21055839
7018614,28074456,21055842
7018615,28074460,21055845
7018616,28074464,21055848
7018617,28074468,21055851
7018618,28074472,21055854
7018619,28074476,21055857
7018620,28074480,21055860
7018621,28074484,21055863
7018622,28074488,21055866
7018623,28074492,21055869
7018624,28074496,21055872
7018625,28074500,21055875
7018626,28074504,21055878
7018627,28074508,21055881
7018628,28074512,21055884
7018629,28074516,21055887
7018630,28074520,21055890
7018631,28074524,21055893
7018632,28074528,21055896
7018633,28074532,21055899
7018634,28074536,21055902
7018635,28074540,21055905
7018636,28074544,21055908
7018637,28074548,21055911
7018638,28074552,21055914
7018639,28074556,21055917
7018640,28074560,21055920
7018641,28074564,21055923
7018642,28074568,21055926
7018643,28074572,21055929
7018644,28074576,21055932
7018645,28074580,21055935
7018646,28074584,21055938
7018647,28074588,21055941
7018648,28074592,21055944
7018649,28074596,21055947
7018650,28074600,21055950
7018651,28074604,21055953
7018652,28074608,21055956
7018653,28074612,21055959
7018654,28074616,21055962
7018655,28074620,21055965
7018656,28074624,21055968
7018657,28074628,21055971
7018658,28074632,21055974
7018659,28074636,21055977
7018660,28074640,21055980
7018661,28074644,21055983
7018662,28074648,21055986
7018663,28074652,21055989
7018664,28074656,21055992
7018665,28074660,21055995
7018666,28074664,21055998
7018667,28074668,21056001
7018668,28074672,21056004
7018669,28074676,21056007
7018670,28074680,21056010
7018671,28074684,21056013
7018672,28074688,21056016
7018673,28074692,21056019
7018674,28074696,21056022
7018675,28074700,21056025
7018676,28074704,21056028
7018677,28074708,21056031
7018678,28074712,21056034
7018679,28074716,21056037
7018680,28074720,21056040
7018681,28074724,21056043
7018682,28074728,21056046
7018683,28074732,21056049
7018684,28074736,21056052
7018685,28074740,21056055
7018686,28074744,21056058
7018687,28074748,21056061
7018688,28074752,21056064
7018689,28074756,21056067
7018690,28074760,21056070
7018691,28074764,21056073
7018692,28074768,21056076
7018693,28074772,21056079
7018694,28074776,21056082
7018695,28074780,21056085
7018696,28074784,21056088
7018697,28074788,21056091
7018698,28074792,21056094
7018699,28074796,21056097
7018700,28074800,21056100
7018701,28074804,21056103
7018702,28074808,21056106
7018703,28074812,21056109
7018704,28074816,21056112
7018705,28074820,21056115
7018706,28074824,21056118
7018707,28074828,21056121
7018708,28074832,21056124
7018709,28074836,21056127
7018710,28074840,21056130
7018711,28074844,21056133
7018712,28074848,21056136
7018713,28074852,21056139
7018714,28074856,21056142
7018715,28074860,21056145
7018716,28074864,21056148
7018717,28074868,21056151
7018718,28074872,21056154
7018719,28074876,21056157
7018720,28074880,21056160
7018721,28074884,21056163
7018722,28074888,21056166
7018723,28074892,21056169
7018724,28074896,21056172
7018725,28074900,21056175
7018726,28074904,21056178
7018727,28074908,21056181
7018728,28074912,21056184
7018729,28074916,21056187
7018730,28074920,21056190
7018731,28074924,21056193
7018732,28074928,21056196
7018733,28074932,21056199
7018734,28074936,21056202
7018735,28074940,21056205
7018736,28074944,21056208
7018737,28074948,21056211
7018738,28074952,21056214
7018739,28074956,21056217
7018740,28074960,21056220
7018741,28074964,21056223
7018742,28074968,21056226
7018743,28074972,21056229
7018744,28074976,21056232
7018745,28074980,21056235
7018746,28074984,21056238
7018747,28074988,21056241
7018748,28074992,21056244
7018749,28074996,21056247
7018750,28075000,21056250
7018751,28075004,21056253
7018752,28075008,21056256
7018753,28075012,21056259
7018754,28075016,21056262
7018755,28075020,21056265
7018756,28075024,21056268
7018757,28075028,21056271
7018758,28075032,21056274
7018759,28075036,21056277
7018760,28075040,21056280
7018761,28075044,21056283
7018762,28075048,21056286
7018763,28075052,21056289
7018764,28075056,21056292
7018765,28075060,21056295
7018766,28075064,21056298
7018767,28075068,21056301
7018768,28075072,21056304
7018769,28075076,21056307
7018770,28075080,21056310
7018771,28075084,21056313
7018772,28075088,21056316
7018773,28075092,21056319
7018774,28075096,21056322
7018775,28075100,21056325
7018776,28075104,21056328
7018777,28075108,21056331
7018778,28075112,21056334
7018779,28075116,21056337
7018780,28075120,21056340
7018781,28075124,21056343
7018782,28075128,21056346
7018783,28075132,21056349
7018784,28075136,21056352
7018785,28075140,21056355
7018786,28075144,21056358
7018787,28075148,21056361
7018788,28075152,21056364
7018789,28075156,21056367
7018790,28075160,21056370
7018791,28075164,21056373
7018792,28075168,21056376
7018793,28075172,21056379
7018794,28075176,21056382
7018795,28075180,21056385
7018796,28075184,21056388
7018797,28075188,21056391
7018798,28075192,21056394
7018799,28075196,21056397
7018800,28075200,21056400
7018801,28075204,21056403
7018802,28075208,21056406
7018803,28075212,21056409
7018804,28075216,21056412
7018805,28075220,21056415
7018806,28075224,21056418
7018807,28075228,21056421
7018808,28075232,21056424
7018809,28075236,21056427
7018810,28075240,21056430
7018811,28075244,21056433
7018812,28075248,21056436
7018813,28075252,21056439
7018814,28075256,21056442
7018815,28075260,21056445
7018816,28075264,21056448
7018817,28075268,21056451
7018818,28075272,21056454
7018819,28075276,21056457
7018820,28075280,21056460
7018821,28075284,21056463
7018822,28075288,21056466
7018823,28075292,21056469
7018824,28075296,21056472
7018825,28075300,21056475
7018826,28075304,21056478
7018827,28075308,21056481
7018828,28075312,21056484
7018829,28075316,21056487
7018830,28075320,21056490
7018831,28075324,21056493
7018832,28075328,21056496
7018833,28075332,21056499
7018834,28075336,21056502
7018835,28075340,21056505
7018836,28075344,21056508
7018837,28075348,21056511
7018838,28075352,21056514
7018839,28075356,21056517
7018840,28075360,21056520
7018841,28075364,21056523
7018842,28075368,21056526
7018843,28075372,21056529
7018844,28075376,21056532
7018845,28075380,21056535
7018846,28075384,21056538
7018847,28075388,21056541
7018848,28075392,21056544
7018849,28075396,21056547
7018850,28075400,21056550
7018851,28075404,21056553
7018852,28075408,21056556
7018853,28075412,21056559
7018854,28075416,21056562
7018855,28075420,21056565
7018856,28075424,21056568
7018857,28075428,21056571
7018858,28075432,21056574
7018859,28075436,21056577
7018860,28075440,21056580
7018861,28075444,21056583
7018862,28075448,21056586
7018863,28075452,21056589
7018864,28075456,21056592
7018865,28075460,21056595
7018866,28075464,21056598
7018867,28075468,21056601
7018868,28075472,21056604
7018869,28075476,21056607
7018870,28075480,21056610
7018871,28075484,21056613
7018872,28075488,21056616
7018873,28075492,21056619
7018874,28075496,21056622
7018875,28075500,21056625
7018876,28075504,21056628
7018877,28075508,21056631
7018878,28075512,21056634
7018879,28075516,21056637
7018880,28075520,21056640
7018881,28075524,21056643
7018882,28075528,21056646
7018883,28075532,21056649
7018884,28075536,21056652
7018885,28075540,21056655
7018886,28075544,21056658
7018887,28075548,21056661
7018888,28075552,21056664
7018889,28075556,21056667
7018890,28075560,21056670
7018891,28075564,21056673
7018892,28075568,21056676
7018893,28075572,21056679
7018894,28075576,21056682
7018895,28075580,21056685
7018896,28075584,21056688
7018897,28075588,21056691
7018898,28075592,21056694
7018899,28075596,21056697
7018900,28075600,21056700
7018901,28075604,21056703
7018902,28075608,21056706
7018903,28075612,21056709
7018904,28075616,21056712
7018905,28075620,21056715
7018906,28075624,21056718
7018907,28075628,21056721
7018908,28075632,21056724
7018909,28075636,21056727
7018910,28075640,21056730
7018911,28075644,21056733
7018912,28075648,21056736
7018913,28075652,21056739
7018914,28075656,21056742
7018915,28075660,21056745
7018916,28075664,21056748
7018917,28075668,21056751
7018918,28075672,21056754
7018919,28075676,21056757
7018920,28075680,21056760
7018921,28075684,21056763
7018922,28075688,21056766
7018923,28075692,21056769
7018924,28075696,21056772
7018925,28075700,21056775
7018926,28075704,21056778
7018927,28075708,21056781
7018928,28075712,21056784
7018929,28075716,21056787
7018930,28075720,21056790
7018931,28075724,21056793
7018932,28075728,21056796
7018933,28075732,21056799
7018934,28075736,21056802
7018935,28075740,21056805
7018936,28075744,21056808
7018937,28075748,21056811
7018938,28075752,21056814
7018939,28075756,21056817
7018940,28075760,21056820
7018941,28075764,21056823
7018942,28075768,21056826
7018943,28075772,21056829
7018944,28075776,21056832
7018945,28075780,21056835
7018946,28075784,21056838
7018947,28075788,21056841
7018948,28075792,21056844
7018949,28075796,21056847
7018950,28075800,21056850
7018951,28075804,21056853
7018952,28075808,21056856
7018953,28075812,21056859
7018954,28075816,21056862
7018955,28075820,21056865
7018956,28075824,21056868
7018957,28075828,21056871
7018958,28075832,21056874
7018959,28075836,21056877
7018960,28075840,21056880
7018961,28075844,21056883
7018962,28075848,21056886
7018963,28075852,21056889
7018964,28075856,21056892
7018965,28075860,21056895
7018966,28075864,21056898
7018967,28075868,21056901
7018968,28075872,21056904
7018969,28075876,21056907
7018970,28075880,21056910
7018971,28075884,21056913
7018972,28075888,21056916
7018973,28075892,21056919
7018974,28075896,21056922
7018975,28075900,21056925
7018976,28075904,21056928
7018977,28075908,21056931
7018978,28075912,21056934
7018979,28075916,21056937
7018980,28075920,21056940
7018981,28075924,21056943
7018982,28075928,21056946
7018983,28075932,21056949
7018984,28075936,21056952
7018985,28075940,21056955
7018986,28075944,21056958
7018987,28075948,21056961
7018988,28075952,21056964
7018989,28075956,21056967
7018990,28075960,21056970
7018991,28075964,21056973
7018992,28075968,21056976
7018993,28075972,21056979
7018994,28075976,21056982
7018995,28075980,21056985
7018996,28075984,21056988
7018997,28075988,21056991
7018998,28075992,21056994
7018999,28075996,21056997
7019000,28076000,21057000
7019001,28076004,21057003
7019002,28076008,21057006
7019003,28076012,21057009
7019004,28076016,21057012
7019005,28076020,21057015
7019006,28076024,21057018
7019007,28076028,21057021
7019008,28076032,21057024
7019009,28076036,21057027
7019010,28076040,21057030
7019011,28076044,21057033
7019012,28076048,21057036
7019013,28076052,21057039
7019014,28076056,21057042
7019015,28076060,21057045
7019016,28076064,21057048
7019017,28076068,21057051
7019018,28076072,21057054
7019019,28076076,21057057
7019020,28076080,21057060
7019021,28076084,21057063
7019022,28076088,21057066
7019023,28076092,21057069
7019024,28076096,21057072
7019025,28076100,21057075
7019026,28076104,21057078
7019027,28076108,21057081
7019028,28076112,21057084
7019029,28076116,21057087
7019030,28076120,21057090
7019031,28076124,21057093
7019032,28076128,21057096
7019033,28076132,21057099
7019034,28076136,21057102
7019035,28076140,21057105
7019036,28076144,21057108
7019037,28076148,21057111
7019038,28076152,21057114
7019039,28076156,21057117
7019040,28076160,21057120
7019041,28076164,21057123
7019042,28076168,21057126
7019043,28076172,21057129
7019044,28076176,21057132
7019045,28076180,21057135
7019046,28076184,21057138
7019047,28076188,21057141
7019048,28076192,21057144
7019049,28076196,21057147
7019050,28076200,21057150
7019051,28076204,21057153
7019052,28076208,21057156
7019053,28076212,21057159
7019054,28076216,21057162
7019055,28076220,21057165
7019056,28076224,21057168
7019057,28076228,21057171
7019058,28076232,21057174
7019059,28076236,21057177
7019060,28076240,21057180
7019061,28076244,21057183
7019062,28076248,21057186
7019063,28076252,21057189
7019064,28076256,21057192
7019065,28076260,21057195
7019066,28076264,21057198
7019067,28076268,21057201
7019068,28076272,21057204
7019069,28076276,21057207
7019070,28076280,21057210
7019071,28076284,21057213
7019072,28076288,21057216
7019073,28076292,21057219
7019074,28076296,21057222
7019075,28076300,21057225
7019076,28076304,21057228
7019077,28076308,21057231
7019078,28076312,21057234
7019079,28076316,21057237
7019080,28076320,21057240
7019081,28076324,21057243
7019082,28076328,21057246
7019083,28076332,21057249
7019084,28076336,21057252
7019085,28076340,21057255
7019086,28076344,21057258
7019087,28076348,21057261
7019088,28076352,21057264
7019089,28076356,21057267
7019090,28076360,21057270
7019091,28076364,21057273
7019092,28076368,21057276
7019093,28076372,21057279
7019094,28076376,21057282
7019095,28076380,21057285
7019096,28076384,21057288
7019097,28076388,21057291
7019098,28076392,21057294
7019099,28076396,21057297
7019100,28076400,21057300
7019101,28076404,21057303
7019102,28076408,21057306
7019103,28076412,21057309
7019104,28076416,21057312
7019105,28076420,21057315
7019106,28076424,21057318
7019107,28076428,21057321
7019108,28076432,21057324
7019109,28076436,21057327
7019110,28076440,21057330
7019111,28076444,21057333
7019112,28076448,21057336
7019113,28076452,21057339
7019114,28076456,21057342
7019115,28076460,21057345
7019116,28076464,21057348
7019117,28076468,21057351
7019118,28076472,21057354
7019119,28076476,21057357
7019120,28076480,21057360
7019121,28076484,21057363
7019122,28076488,21057366
7019123,28076492,21057369
7019124,28076496,21057372
7019125,28076500,21057375
7019126,28076504,21057378
7019127,28076508,21057381
7019128,28076512,21057384
7019129,28076516,21057387
7019130,28076520,21057390
7019131,28076524,21057393
7019132,28076528,21057396
7019133,28076532,21057399
7019134,28076536,21057402
7019135,28076540,21057405
7019136,28076544,21057408
7019137,28076548,21057411
7019138,28076552,21057414
7019139,28076556,21057417
7019140,28076560,21057420
7019141,28076564,21057423
7019142,28076568,21057426
7019143,28076572,21057429
7019144,28076576,21057432
7019145,28076580,21057435
7019146,28076584,21057438
7019147,28076588,21057441
7019148,28076592,21057444
7019149,28076596,21057447
7019150,28076600,21057450
7019151,28076604,21057453
7019152,28076608,21057456
7019153,28076612,21057459
7019154,28076616,21057462
7019155,28076620,21057465
7019156,28076624,21057468
7019157,28076628,21057471
7019158,28076632,21057474
7019159,28076636,21057477
7019160,28076640,21057480
7019161,28076644,21057483
7019162,28076648,21057486
7019163,28076652,21057489
7019164,28076656,21057492
7019165,28076660,21057495
7019166,28076664,21057498
7019167,28076668,21057501
7019168,28076672,21057504
7019169,28076676,21057507
7019170,28076680,21057510
7019171,28076684,21057513
7019172,28076688,21057516
7019173,28076692,21057519
7019174,28076696,21057522
7019175,28076700,21057525
7019176,28076704,21057528
7019177,28076708,21057531
7019178,28076712,21057534
7019179,28076716,21057537
7019180,28076720,21057540
7019181,28076724,21057543
7019182,28076728,21057546
7019183,28076732,21057549
7019184,28076736,21057552
7019185,28076740,21057555
7019186,28076744,21057558
7019187,28076748,21057561
7019188,28076752,21057564
7019189,28076756,21057567
7019190,28076760,21057570
7019191,28076764,21057573
7019192,28076768,21057576
7019193,28076772,21057579
7019194,28076776,21057582
7019195,28076780,21057585
7019196,28076784,21057588
7019197,28076788,21057591
7019198,28076792,21057594
7019199,28076796,21057597
7019200,28076800,21057600
7019201,28076804,21057603
7019202,28076808,21057606
7019203,28076812,21057609
7019204,28076816,21057612
7019205,28076820,21057615
7019206,28076824,21057618
7019207,28076828,21057621
7019208,28076832,21057624
7019209,28076836,21057627
7019210,28076840,21057630
7019211,28076844,21057633
7019212,28076848,21057636
7019213,28076852,21057639
7019214,28076856,21057642
7019215,28076860,21057645
7019216,28076864,21057648
7019217,28076868,21057651
7019218,28076872,21057654
7019219,28076876,21057657
7019220,28076880,21057660
7019221,28076884,21057663
7019222,28076888,21057666
7019223,28076892,21057669
7019224,28076896,21057672
7019225,28076900,21057675
7019226,28076904,21057678
7019227,28076908,21057681
7019228,28076912,21057684
7019229,28076916,21057687
7019230,28076920,21057690
7019231,28076924,21057693
7019232,28076928,21057696
7019233,28076932,21057699
7019234,28076936,21057702
7019235,28076940,21057705
7019236,28076944,21057708
7019237,28076948,21057711
7019238,28076952,21057714
7019239,28076956,21057717
7019240,28076960,21057720
7019241,28076964,21057723
7019242,28076968,21057726
7019243,28076972,21057729
7019244,28076976,21057732
7019245,28076980,21057735
7019246,28076984,21057738
7019247,28076988,21057741
7019248,28076992,21057744
7019249,28076996,21057747
7019250,28077000,21057750
7019251,28077004,21057753
7019252,28077008,21057756
7019253,28077012,21057759
7019254,28077016,21057762
7019255,28077020,21057765
7019256,28077024,21057768
7019257,28077028,21057771
7019258,28077032,21057774
7019259,28077036,21057777
7019260,28077040,21057780
7019261,28077044,21057783
7019262,28077048,21057786
7019263,28077052,21057789
7019264,28077056,21057792
7019265,28077060,21057795
7019266,28077064,21057798
7019267,28077068,21057801
7019268,28077072,21057804
7019269,28077076,21057807
7019270,28077080,21057810
7019271,28077084,21057813
7019272,28077088,21057816
7019273,28077092,21057819
7019274,28077096,21057822
7019275,28077100,21057825
7019276,28077104,21057828
7019277,28077108,21057831
7019278,28077112,21057834
7019279,28077116,21057837
7019280,28077120,21057840
7019281,28077124,21057843
7019282,28077128,21057846
7019283,28077132,21057849
7019284,28077136,21057852
7019285,28077140,21057855
7019286,28077144,21057858
7019287,28077148,21057861
7019288,28077152,21057864
7019289,28077156,21057867
7019290,28077160,21057870
7019291,28077164,21057873
7019292,28077168,21057876
7019293,28077172,21057879
7019294,28077176,21057882
7019295,28077180,21057885
7019296,28077184,21057888
7019297,28077188,21057891
7019298,28077192,21057894
7019299,28077196,21057897
7019300,28077200,21057900
